Student_ID,Student_Name,Stream,AI_Tools_Used,Daily_Usage_Hours,Use_Cases,Trust_in_AI_Tools,Impact_on_Grades,Preferred_AI_Tool,Year_of_Study,Do_Professors_Allow_Use,Awareness_Level
3178,myra,medical,chatgpt,3.4,exam prep,4,2,other,3,no,9
3178,myra,medical,gemini,3.4,exam prep,4,2,other,3,no,9
3178,myra,medical,copilot,3.4,exam prep,4,2,other,3,no,9
3178,myra,medical,chatgpt,3.4,notes,4,2,other,3,no,9
3178,myra,medical,gemini,3.4,notes,4,2,other,3,no,9
3178,myra,medical,copilot,3.4,notes,4,2,other,3,no,9
3179,aadhya,science,copilot,4.0,mcq practice,4,-2,other,4,yes,5
3179,aadhya,science,copilot,4.0,projects,4,-2,other,4,yes,5
3180,riya,science,chatgpt,1.1,exam prep,3,1,chatgpt,4,yes,3
3180,riya,science,copilot,1.1,exam prep,3,1,chatgpt,4,yes,3
3180,riya,science,chatgpt,1.1,notes,3,1,chatgpt,4,yes,3
3180,riya,science,copilot,1.1,notes,3,1,chatgpt,4,yes,3
3181,pari,arts,gemini,0.6,mcq practice,3,3,chatgpt,3,no,10
3181,pari,arts,gemini,0.6,projects,3,3,chatgpt,3,no,10
3182,anika,management,gemini,4.2,content writing,3,-1,copilot,4,yes,7
3183,ira,management,gemini,0.5,mcq practice,4,-2,copilot,3,yes,2
3183,ira,management,gemini,0.5,projects,4,-2,copilot,3,yes,2
3184,meera,hotel-management,chatgpt,2.9,doubt solving,2,2,chatgpt,4,no,6
3184,meera,hotel-management,chatgpt,2.9,resume writing,2,2,chatgpt,4,no,6
3185,saanvi,hotel-management,chatgpt,2.9,doubt solving,2,2,chatgpt,4,no,6
3185,saanvi,hotel-management,chatgpt,2.9,resume writing,2,2,chatgpt,4,no,6
3186,navya,science,gemini,2.5,doubt solving,3,2,other,4,no,7
3186,navya,science,gemini,2.5,resume writing,3,2,other,4,no,7
3187,aarohi,pharmacy,chatgpt,3.2,doubt solving,3,0,gemini,2,no,9
3187,aarohi,pharmacy,chatgpt,3.2,resume writing,3,0,gemini,2,no,9
3188,prisha,agriculture,copilot,1.2,doubt solving,5,3,gemini,2,yes,10
3188,prisha,agriculture,copilot,1.2,resume writing,5,3,gemini,2,yes,10
3189,ishita,commerce,chatgpt,2.8,mcq practice,1,2,chatgpt,3,no,5
3189,ishita,commerce,chatgpt,2.8,projects,1,2,chatgpt,3,no,5
3190,rakhi,medical,chatgpt,2.3,assignments,1,2,chatgpt,2,yes,9
3190,rakhi,medical,chatgpt,2.3,coding help,1,2,chatgpt,2,yes,9
3191,ramya,hotel-management,chatgpt,2.0,mcq practice,3,0,copilot,3,yes,5
3191,ramya,hotel-management,chatgpt,2.0,projects,3,0,copilot,3,yes,5
3192,sneha,science,chatgpt,4.1,doubt solving,5,-2,other,4,no,10
3192,sneha,science,gemini,4.1,doubt solving,5,-2,other,4,no,10
3192,sneha,science,copilot,4.1,doubt solving,5,-2,other,4,no,10
3192,sneha,science,chatgpt,4.1,resume writing,5,-2,other,4,no,10
3192,sneha,science,gemini,4.1,resume writing,5,-2,other,4,no,10
3192,sneha,science,copilot,4.1,resume writing,5,-2,other,4,no,10
3193,divya,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3193,divya,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3194,neha,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3194,neha,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3195,pooja,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3195,pooja,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3196,kavya,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3196,kavya,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3197,aishwarya,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3197,aishwarya,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3198,shreya,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3198,shreya,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3199,nandini,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3199,nandini,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3200,aarav,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3200,aarav,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3201,vivaan,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3201,vivaan,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3202,aditya,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3202,aditya,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3203,vihaan,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3203,vihaan,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3204,arjun,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3204,arjun,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3205,sai,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3205,sai,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3206,reyansh,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3206,reyansh,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3207,ayaan,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3207,ayaan,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3208,krishna,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3208,krishna,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3209,ishaan,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3209,ishaan,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3210,rudra,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3210,rudra,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3211,dhruv,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3211,dhruv,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3212,kabir,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3212,kabir,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3213,atharv,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3213,atharv,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3214,om,science,chatgpt,3.2,learning new topics,4,2,chatgpt,1,no,10
3214,om,science,copilot,3.2,learning new topics,4,2,chatgpt,1,no,10
3215,anaya,pharmacy,chatgpt,2.2,exam prep,5,3,copilot,2,no,10
3215,anaya,pharmacy,copilot,2.2,exam prep,5,3,copilot,2,no,10
3215,anaya,pharmacy,chatgpt,2.2,notes,5,3,copilot,2,no,10
3215,anaya,pharmacy,copilot,2.2,notes,5,3,copilot,2,no,10
3216,siya,management,gemini,0.7,exam prep,4,0,gemini,3,no,7
3216,siya,management,midjourney,0.7,exam prep,4,0,gemini,3,no,7
3216,siya,management,gemini,0.7,notes,4,0,gemini,3,no,7
3216,siya,management,midjourney,0.7,notes,4,0,gemini,3,no,7
3217,diya,commerce,copilot,2.4,doubt solving,4,3,copilot,4,yes,9
3217,diya,commerce,copilot,2.4,resume writing,4,3,copilot,4,yes,9
3218,myra,science,gemini,1.5,doubt solving,5,0,other,3,yes,4
3218,myra,science,gemini,1.5,resume writing,5,0,other,3,yes,4
3219,aadhya,arts,gemini,0.8,content writing,4,-2,other,3,yes,8
3220,riya,hotel-management,copilot,3.0,doubt solving,4,-1,copilot,3,no,6
3220,riya,hotel-management,copilot,3.0,resume writing,4,-1,copilot,3,no,6
3221,pari,hotel-management,copilot,3.0,doubt solving,4,-1,copilot,3,no,6
3221,pari,hotel-management,copilot,3.0,resume writing,4,-1,copilot,3,no,6
3222,anika,hotel-management,copilot,3.0,doubt solving,4,-1,copilot,3,no,6
3222,anika,hotel-management,copilot,3.0,resume writing,4,-1,copilot,3,no,6
3223,ira,agriculture,gemini,2.0,assignments,1,-2,chatgpt,1,no,10
3223,ira,agriculture,midjourney,2.0,assignments,1,-2,chatgpt,1,no,10
3223,ira,agriculture,gemini,2.0,coding help,1,-2,chatgpt,1,no,10
3223,ira,agriculture,midjourney,2.0,coding help,1,-2,chatgpt,1,no,10
3224,meera,agriculture,gemini,2.0,assignments,1,-2,chatgpt,1,no,10
3224,meera,agriculture,midjourney,2.0,assignments,1,-2,chatgpt,1,no,10
3224,meera,agriculture,gemini,2.0,coding help,1,-2,chatgpt,1,no,10
3224,meera,agriculture,midjourney,2.0,coding help,1,-2,chatgpt,1,no,10
3225,saanvi,pharmacy,gemini,3.7,learning new topics,3,-1,gemini,4,yes,3
3225,saanvi,pharmacy,midjourney,3.7,learning new topics,3,-1,gemini,4,yes,3
3226,navya,hotel-management,chatgpt,4.1,mcq practice,1,2,gemini,2,yes,9
3226,navya,hotel-management,chatgpt,4.1,projects,1,2,gemini,2,yes,9
3227,aarohi,hotel-management,chatgpt,4.1,mcq practice,1,2,gemini,2,yes,9
3227,aarohi,hotel-management,chatgpt,4.1,projects,1,2,gemini,2,yes,9
3228,prisha,hotel-management,chatgpt,4.1,mcq practice,1,2,gemini,2,yes,9
3228,prisha,hotel-management,chatgpt,4.1,projects,1,2,gemini,2,yes,9
3229,ishita,hotel-management,chatgpt,4.1,mcq practice,1,2,gemini,2,yes,9
3229,ishita,hotel-management,chatgpt,4.1,projects,1,2,gemini,2,yes,9
3230,rakhi,hotel-management,chatgpt,4.1,mcq practice,1,2,gemini,2,yes,9
3230,rakhi,hotel-management,chatgpt,4.1,projects,1,2,gemini,2,yes,9
3231,ramya,hotel-management,chatgpt,4.1,mcq practice,1,2,gemini,2,yes,9
3231,ramya,hotel-management,chatgpt,4.1,projects,1,2,gemini,2,yes,9
3232,sneha,law,gemini,2.8,doubt solving,1,-1,copilot,3,yes,6
3232,sneha,law,gemini,2.8,resume writing,1,-1,copilot,3,yes,6
3233,divya,law,chatgpt,2.6,doubt solving,4,-3,chatgpt,4,yes,7
3233,divya,law,gemini,2.6,doubt solving,4,-3,chatgpt,4,yes,7
3233,divya,law,copilot,2.6,doubt solving,4,-3,chatgpt,4,yes,7
3233,divya,law,chatgpt,2.6,resume writing,4,-3,chatgpt,4,yes,7
3233,divya,law,gemini,2.6,resume writing,4,-3,chatgpt,4,yes,7
3233,divya,law,copilot,2.6,resume writing,4,-3,chatgpt,4,yes,7
3234,neha,medical,gemini,3.1,learning new topics,1,3,chatgpt,2,no,7
3234,neha,medical,midjourney,3.1,learning new topics,1,3,chatgpt,2,no,7
3235,pooja,science,gemini,1.9,doubt solving,5,0,copilot,4,yes,5
3235,pooja,science,midjourney,1.9,doubt solving,5,0,copilot,4,yes,5
3235,pooja,science,gemini,1.9,resume writing,5,0,copilot,4,yes,5
3235,pooja,science,midjourney,1.9,resume writing,5,0,copilot,4,yes,5
3236,kavya,hotel-management,chatgpt,0.6,doubt solving,4,-2,copilot,1,no,7
3236,kavya,hotel-management,copilot,0.6,doubt solving,4,-2,copilot,1,no,7
3236,kavya,hotel-management,chatgpt,0.6,resume writing,4,-2,copilot,1,no,7
3236,kavya,hotel-management,copilot,0.6,resume writing,4,-2,copilot,1,no,7
3237,aishwarya,hotel-management,chatgpt,0.6,doubt solving,4,-2,copilot,1,no,7
3237,aishwarya,hotel-management,copilot,0.6,doubt solving,4,-2,copilot,1,no,7
3237,aishwarya,hotel-management,chatgpt,0.6,resume writing,4,-2,copilot,1,no,7
3237,aishwarya,hotel-management,copilot,0.6,resume writing,4,-2,copilot,1,no,7
3238,shreya,medical,chatgpt,2.1,mcq practice,5,-3,gemini,1,yes,4
3238,shreya,medical,copilot,2.1,mcq practice,5,-3,gemini,1,yes,4
3238,shreya,medical,chatgpt,2.1,projects,5,-3,gemini,1,yes,4
3238,shreya,medical,copilot,2.1,projects,5,-3,gemini,1,yes,4
3239,nandini,medical,chatgpt,2.1,mcq practice,5,-3,gemini,1,yes,4
3239,nandini,medical,copilot,2.1,mcq practice,5,-3,gemini,1,yes,4
3239,nandini,medical,chatgpt,2.1,projects,5,-3,gemini,1,yes,4
3239,nandini,medical,copilot,2.1,projects,5,-3,gemini,1,yes,4
3240,aarav,management,chatgpt,3.7,assignments,1,1,chatgpt,1,no,2
3240,aarav,management,copilot,3.7,assignments,1,1,chatgpt,1,no,2
3240,aarav,management,chatgpt,3.7,coding help,1,1,chatgpt,1,no,2
3240,aarav,management,copilot,3.7,coding help,1,1,chatgpt,1,no,2
3241,vivaan,agriculture,gemini,2.0,assignments,4,1,other,2,no,9
3241,vivaan,agriculture,gemini,2.0,coding help,4,1,other,2,no,9
3242,aditya,engineering,chatgpt,1.4,learning new topics,3,-1,chatgpt,2,no,6
3242,aditya,engineering,gemini,1.4,learning new topics,3,-1,chatgpt,2,no,6
3242,aditya,engineering,copilot,1.4,learning new topics,3,-1,chatgpt,2,no,6
3243,vihaan,commerce,copilot,3.4,assignments,1,0,chatgpt,2,no,6
3243,vihaan,commerce,copilot,3.4,coding help,1,0,chatgpt,2,no,6
3244,arjun,science,chatgpt,3.1,assignments,3,1,other,1,yes,1
3244,arjun,science,chatgpt,3.1,coding help,3,1,other,1,yes,1
3245,sai,science,chatgpt,4.2,exam prep,5,2,other,3,yes,9
3245,sai,science,gemini,4.2,exam prep,5,2,other,3,yes,9
3245,sai,science,copilot,4.2,exam prep,5,2,other,3,yes,9
3245,sai,science,chatgpt,4.2,notes,5,2,other,3,yes,9
3245,sai,science,gemini,4.2,notes,5,2,other,3,yes,9
3245,sai,science,copilot,4.2,notes,5,2,other,3,yes,9
3246,reyansh,commerce,copilot,4.1,mcq practice,4,3,chatgpt,2,no,10
3246,reyansh,commerce,copilot,4.1,projects,4,3,chatgpt,2,no,10
3247,ayaan,arts,chatgpt,4.5,assignments,4,-2,gemini,3,yes,9
3247,ayaan,arts,chatgpt,4.5,coding help,4,-2,gemini,3,yes,9
3248,krishna,management,copilot,1.8,doubt solving,2,1,other,2,no,2
3248,krishna,management,copilot,1.8,resume writing,2,1,other,2,no,2
3249,ishaan,science,copilot,2.6,doubt solving,5,0,other,1,yes,7
3249,ishaan,science,copilot,2.6,resume writing,5,0,other,1,yes,7
3250,rudra,medical,chatgpt,0.9,content writing,2,2,other,3,yes,7
3250,rudra,medical,gemini,0.9,content writing,2,2,other,3,yes,7
3250,rudra,medical,copilot,0.9,content writing,2,2,other,3,yes,7
3251,dhruv,engineering,gemini,3.5,content writing,5,3,gemini,2,yes,9
3251,dhruv,engineering,midjourney,3.5,content writing,5,3,gemini,2,yes,9
3252,kabir,law,chatgpt,3.7,mcq practice,4,2,other,2,yes,5
3252,kabir,law,gemini,3.7,mcq practice,4,2,other,2,yes,5
3252,kabir,law,copilot,3.7,mcq practice,4,2,other,2,yes,5
3252,kabir,law,chatgpt,3.7,projects,4,2,other,2,yes,5
3252,kabir,law,gemini,3.7,projects,4,2,other,2,yes,5
3252,kabir,law,copilot,3.7,projects,4,2,other,2,yes,5
3253,atharv,pharmacy,chatgpt,3.6,content writing,4,2,other,1,yes,9
3253,atharv,pharmacy,copilot,3.6,content writing,4,2,other,1,yes,9
3254,om,law,gemini,3.2,learning new topics,1,3,other,1,no,6
3254,om,law,midjourney,3.2,learning new topics,1,3,other,1,no,6
3255,anaya,agriculture,gemini,2.4,mcq practice,1,2,other,1,yes,6
3255,anaya,agriculture,midjourney,2.4,mcq practice,1,2,other,1,yes,6
3255,anaya,agriculture,gemini,2.4,projects,1,2,other,1,yes,6
3255,anaya,agriculture,midjourney,2.4,projects,1,2,other,1,yes,6
3256,siya,law,chatgpt,4.4,mcq practice,3,1,chatgpt,4,yes,1
3256,siya,law,copilot,4.4,mcq practice,3,1,chatgpt,4,yes,1
3256,siya,law,chatgpt,4.4,projects,3,1,chatgpt,4,yes,1
3256,siya,law,copilot,4.4,projects,3,1,chatgpt,4,yes,1
3257,diya,arts,chatgpt,3.0,doubt solving,4,0,copilot,2,no,9
3257,diya,arts,copilot,3.0,doubt solving,4,0,copilot,2,no,9
3257,diya,arts,chatgpt,3.0,resume writing,4,0,copilot,2,no,9
3257,diya,arts,copilot,3.0,resume writing,4,0,copilot,2,no,9
3258,myra,commerce,chatgpt,0.7,exam prep,5,3,chatgpt,1,no,3
3258,myra,commerce,chatgpt,0.7,notes,5,3,chatgpt,1,no,3
3259,aadhya,arts,copilot,1.4,mcq practice,1,0,copilot,2,yes,2
3259,aadhya,arts,copilot,1.4,projects,1,0,copilot,2,yes,2
3260,riya,arts,chatgpt,3.4,content writing,3,3,copilot,4,no,7
3260,riya,arts,gemini,3.4,content writing,3,3,copilot,4,no,7
3260,riya,arts,copilot,3.4,content writing,3,3,copilot,4,no,7
3261,pari,arts,chatgpt,3.4,content writing,3,3,copilot,4,no,7
3261,pari,arts,gemini,3.4,content writing,3,3,copilot,4,no,7
3261,pari,arts,copilot,3.4,content writing,3,3,copilot,4,no,7
3262,anika,arts,chatgpt,3.4,content writing,3,3,copilot,4,no,7
3262,anika,arts,gemini,3.4,content writing,3,3,copilot,4,no,7
3262,anika,arts,copilot,3.4,content writing,3,3,copilot,4,no,7
3263,ira,engineering,gemini,2.6,learning new topics,1,3,chatgpt,2,yes,5
3263,ira,engineering,midjourney,2.6,learning new topics,1,3,chatgpt,2,yes,5
3264,meera,commerce,chatgpt,2.5,content writing,5,-1,chatgpt,4,yes,8
3264,meera,commerce,copilot,2.5,content writing,5,-1,chatgpt,4,yes,8
3265,saanvi,medical,gemini,3.5,exam prep,1,-1,chatgpt,3,no,4
3265,saanvi,medical,gemini,3.5,notes,1,-1,chatgpt,3,no,4
3266,navya,pharmacy,chatgpt,1.9,learning new topics,5,-3,gemini,3,no,2
3266,navya,pharmacy,gemini,1.9,learning new topics,5,-3,gemini,3,no,2
3266,navya,pharmacy,copilot,1.9,learning new topics,5,-3,gemini,3,no,2
3267,aarohi,science,chatgpt,1.2,exam prep,1,-2,copilot,2,no,2
3267,aarohi,science,copilot,1.2,exam prep,1,-2,copilot,2,no,2
3267,aarohi,science,chatgpt,1.2,notes,1,-2,copilot,2,no,2
3267,aarohi,science,copilot,1.2,notes,1,-2,copilot,2,no,2
3268,prisha,management,chatgpt,2.3,assignments,4,-1,copilot,2,yes,8
3268,prisha,management,gemini,2.3,assignments,4,-1,copilot,2,yes,8
3268,prisha,management,copilot,2.3,assignments,4,-1,copilot,2,yes,8
3268,prisha,management,chatgpt,2.3,coding help,4,-1,copilot,2,yes,8
3268,prisha,management,gemini,2.3,coding help,4,-1,copilot,2,yes,8
3268,prisha,management,copilot,2.3,coding help,4,-1,copilot,2,yes,8
3269,ishita,management,chatgpt,2.3,assignments,4,-1,copilot,2,yes,8
3269,ishita,management,gemini,2.3,assignments,4,-1,copilot,2,yes,8
3269,ishita,management,copilot,2.3,assignments,4,-1,copilot,2,yes,8
3269,ishita,management,chatgpt,2.3,coding help,4,-1,copilot,2,yes,8
3269,ishita,management,gemini,2.3,coding help,4,-1,copilot,2,yes,8
3269,ishita,management,copilot,2.3,coding help,4,-1,copilot,2,yes,8
3270,rakhi,engineering,copilot,2.0,assignments,4,-2,other,2,yes,9
3270,rakhi,engineering,copilot,2.0,coding help,4,-2,other,2,yes,9
3271,ramya,science,gemini,1.9,mcq practice,3,-3,chatgpt,2,no,9
3271,ramya,science,midjourney,1.9,mcq practice,3,-3,chatgpt,2,no,9
3271,ramya,science,gemini,1.9,projects,3,-3,chatgpt,2,no,9
3271,ramya,science,midjourney,1.9,projects,3,-3,chatgpt,2,no,9
3272,sneha,agriculture,copilot,2.2,assignments,3,1,chatgpt,3,no,5
3272,sneha,agriculture,copilot,2.2,coding help,3,1,chatgpt,3,no,5
3273,divya,pharmacy,chatgpt,3.5,doubt solving,4,2,gemini,2,no,4
3273,divya,pharmacy,chatgpt,3.5,resume writing,4,2,gemini,2,no,4
3274,neha,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3274,neha,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3274,neha,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3274,neha,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3274,neha,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3274,neha,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3275,pooja,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3275,pooja,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3275,pooja,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3275,pooja,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3275,pooja,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3275,pooja,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3276,kavya,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3276,kavya,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3276,kavya,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3276,kavya,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3276,kavya,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3276,kavya,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3277,aishwarya,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3277,aishwarya,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3277,aishwarya,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3277,aishwarya,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3277,aishwarya,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3277,aishwarya,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3278,shreya,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3278,shreya,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3278,shreya,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3278,shreya,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3278,shreya,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3278,shreya,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3279,nandini,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3279,nandini,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3279,nandini,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3279,nandini,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3279,nandini,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3279,nandini,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3280,aarav,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3280,aarav,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3280,aarav,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3280,aarav,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3280,aarav,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3280,aarav,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3281,vivaan,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3281,vivaan,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3281,vivaan,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3281,vivaan,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3281,vivaan,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3281,vivaan,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3282,aditya,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3282,aditya,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3282,aditya,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3282,aditya,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3282,aditya,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3282,aditya,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3283,vihaan,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3283,vihaan,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3283,vihaan,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3283,vihaan,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3283,vihaan,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3283,vihaan,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3284,arjun,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3284,arjun,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3284,arjun,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3284,arjun,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3284,arjun,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3284,arjun,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3285,sai,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3285,sai,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3285,sai,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3285,sai,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3285,sai,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3285,sai,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3286,reyansh,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3286,reyansh,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3286,reyansh,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3286,reyansh,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3286,reyansh,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3286,reyansh,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3287,ayaan,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3287,ayaan,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3287,ayaan,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3287,ayaan,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3287,ayaan,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3287,ayaan,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3288,krishna,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3288,krishna,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3288,krishna,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3288,krishna,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3288,krishna,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3288,krishna,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3289,ishaan,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3289,ishaan,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
3289,ishaan,engineering,copilot,1.4,mcq practice,5,-1,gemini,1,no,9
3289,ishaan,engineering,chatgpt,1.4,projects,5,-1,gemini,1,no,9
3289,ishaan,engineering,gemini,1.4,projects,5,-1,gemini,1,no,9
3289,ishaan,engineering,copilot,1.4,projects,5,-1,gemini,1,no,9
3290,rudra,engineering,chatgpt,1.4,mcq practice,5,-1,gemini,1,no,9
3290,rudra,engineering,gemini,1.4,mcq practice,5,-1,gemini,1,no,9
